Transaction ID,Account Id,Transaction Amount,Transaction Date,Transaction Type,Location,Device Id,IP Address,Merchant Id,Channel,Customer Age,Customer Occupation,Transaction Duration,Login Attempts,Account Balance,Previous Transaction Date
TRX00843,ACC069,97.75000439074023,2025-12-17 20:00:00,Deposit,Bali,DEV1,192.168.1.1,M003,Mobile Banking,32,PNS,173,3,38068484.50076588,2025-12-09 20:00:00
TRX00844,ACC033,383.76944639616545,2025-12-18 06:00:00,Transfer,Medan,DEV2,192.168.1.1,M004,Mobile Banking,49,Pelajar,101,2,49302793.61700184,2025-12-10 06:00:00
TRX00845,ACC051,14.714162073301729,2025-12-18 16:00:00,Deposit,Bali,DEV3,192.168.1.1,M003,Mobile Banking,50,Pelajar,97,2,9103148.721860385,2025-12-15 16:00:00
TRX00846,ACC078,121.65935663863162,2025-12-19 02:00:00,Payment,Surabaya,DEV1,192.168.1.1,M001,ATM,34,Wiraswasta,78,2,38324692.38601289,2025-12-12 02:00:00
TRX00847,ACC012,167.0585157737179,2025-12-19 12:00:00,Payment,Bali,DEV2,192.168.1.1,M002,Internet Banking,41,Wiraswasta,46,1,17006178.379362937,2025-12-16 12:00:00
TRX00848,ACC020,153.65473188913344,2025-12-19 22:00:00,Transfer,Medan,DEV4,172.16.0.1,M003,Internet Banking,47,PNS,262,4,8863760.631843315,2025-12-13 22:00:00
TRX00849,ACC053,12.436329073911496,2025-12-20 08:00:00,Payment,Medan,DEV4,172.16.0.1,M001,Mobile Banking,30,Wiraswasta,261,1,21126709.366571363,2025-12-14 08:00:00
TRX00850,ACC088,902.0491148615214,2025-12-20 18:00:00,Payment,Bali,DEV4,192.168.1.1,M003,Mobile Banking,64,Pelajar,149,2,39712412.01621596,2025-12-17 18:00:00
TRX00851,ACC043,41.18155996678858,2025-12-21 04:00:00,Withdrawal,Bali,DEV3,172.16.0.1,M002,Mobile Banking,65,Karyawan Swasta,177,1,23296005.204832204,2025-12-14 04:00:00
TRX00852,ACC098,245.31808826203243,2025-12-21 14:00:00,Deposit,Bali,DEV2,172.16.0.1,M003,ATM,33,Karyawan Swasta,63,1,26922402.70013212,2025-12-18 14:00:00
TRX00853,ACC089,150.19679846719347,2025-12-22 00:00:00,Transfer,Bandung,DEV2,10.0.0.1,M004,ATM,19,PNS,187,2,49758454.56898605,2025-12-14 00:00:00
TRX00854,ACC050,668.8529870736619,2025-12-22 10:00:00,Transfer,Medan,DEV1,192.168.1.1,M003,Internet Banking,34,Karyawan Swasta,115,1,20015554.04791556,2025-12-18 10:00:00
TRX00855,ACC029,3949.0615368565846,2025-12-22 20:00:00,Transfer,Medan,DEV1,172.16.0.1,M001,Mobile Banking,49,Wiraswasta,146,3,30808497.659991067,2025-12-21 20:00:00
TRX00856,ACC057,21.422746394970165,2025-12-23 06:00:00,Transfer,Bandung,DEV1,172.16.0.1,M003,Mobile Banking,60,Wiraswasta,199,1,18325685.660607055,2025-12-19 06:00:00
TRX00857,ACC039,56.07158500667679,2025-12-23 16:00:00,Transfer,Bali,DEV2,192.168.1.1,M001,Mobile Banking,25,Wiraswasta,137,1,19700003.751802377,2025-12-16 16:00:00
TRX00858,ACC095,197.08571601045185,2025-12-24 02:00:00,Payment,Surabaya,DEV1,10.0.0.1,M002,Mobile Banking,69,Wiraswasta,56,4,34812473.59692586,2025-12-20 02:00:00
TRX00859,ACC056,28.274773848084894,2025-12-24 12:00:00,Withdrawal,Bali,DEV2,192.168.1.1,M003,ATM,20,PNS,14,4,46900560.107134685,2025-12-18 12:00:00
TRX00860,ACC043,479.75421080621635,2025-12-24 22:00:00,Transfer,Bali,DEV2,10.0.0.1,M002,Internet Banking,29,Karyawan Swasta,266,2,27163711.629566837,2025-12-15 22:00:00
TRX00861,ACC050,525.8725764185682,2025-12-25 08:00:00,Withdrawal,Bandung,DEV4,192.168.1.1,M002,Internet Banking,37,Pelajar,159,2,38443156.45454411,2025-12-24 08:00:00
TRX00862,ACC023,343.4953635816974,2025-12-25 18:00:00,Withdrawal,Medan,DEV1,192.168.1.1,M003,ATM,33,Karyawan Swasta,252,4,4551407.284966495,2025-12-20 18:00:00
TRX00863,ACC044,211.6370176490464,2025-12-26 04:00:00,Payment,Bali,DEV4,192.168.1.1,M001,Mobile Banking,31,Wiraswasta,284,3,10636786.067853155,2025-12-19 04:00:00
TRX00864,ACC038,1158.1314506758288,2025-12-26 14:00:00,Transfer,Medan,DEV3,192.168.1.1,M002,Internet Banking,33,Pelajar,217,1,25156368.881884668,2025-12-25 14:00:00
TRX00865,ACC084,26.2210304442531,2025-12-27 00:00:00,Payment,Jakarta,DEV3,10.0.0.1,M002,Internet Banking,66,PNS,124,3,1098585.0090758621,2025-12-23 00:00:00
TRX00866,ACC023,163.6781980257841,2025-12-27 10:00:00,Transfer,Medan,DEV3,10.0.0.1,M003,ATM,60,Wiraswasta,204,3,12717463.440251684,2025-12-21 10:00:00
TRX00867,ACC045,48.99879455573575,2025-12-27 20:00:00,Payment,Surabaya,DEV2,172.16.0.1,M003,Mobile Banking,66,Wiraswasta,179,4,25918324.36226581,2025-12-25 20:00:00
TRX00868,ACC052,563.8986286163876,2025-12-28 06:00:00,Withdrawal,Surabaya,DEV2,192.168.1.1,M003,Internet Banking,68,Pelajar,91,2,846563.7929894056,2025-12-23 06:00:00
TRX00869,ACC080,9.487624386860626,2025-12-28 16:00:00,Transfer,Bali,DEV2,10.0.0.1,M003,Mobile Banking,50,PNS,163,1,13300859.682679482,2025-12-27 16:00:00
TRX00870,ACC050,142.2909921991608,2025-12-29 02:00:00,Deposit,Medan,DEV1,10.0.0.1,M003,Internet Banking,47,Pelajar,150,2,25750137.891845886,2025-12-23 02:00:00
TRX00871,ACC008,245.39226961147935,2025-12-29 12:00:00,Withdrawal,Bali,DEV4,10.0.0.1,M004,ATM,29,PNS,155,3,28700147.47426416,2025-12-23 12:00:00
TRX00872,ACC085,35.82914962884261,2025-12-29 22:00:00,Deposit,Bandung,DEV2,192.168.1.1,M003,Mobile Banking,32,Wiraswasta,131,3,46295009.48345974,2025-12-25 22:00:00
TRX00873,ACC001,58.01577472983305,2025-12-30 08:00:00,Withdrawal,Surabaya,DEV4,172.16.0.1,M001,ATM,35,Karyawan Swasta,261,2,32302746.600205332,2025-12-22 08:00:00
TRX00874,ACC008,151.876618686809,2025-12-30 18:00:00,Payment,Bali,DEV4,10.0.0.1,M002,Internet Banking,45,Wiraswasta,98,2,20795316.54624669,2025-12-26 18:00:00
TRX00875,ACC029,621.8162114933835,2025-12-31 04:00:00,Transfer,Bandung,DEV4,192.168.1.1,M001,ATM,40,Karyawan Swasta,67,4,46524523.73894008,2025-12-23 04:00:00
TRX00876,ACC096,31.522329165981898,2025-12-31 14:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M001,ATM,31,Karyawan Swasta,72,2,39265660.87105093,2025-12-23 14:00:00
TRX00877,ACC005,40.948905795356765,2026-01-01 00:00:00,Payment,Medan,DEV1,10.0.0.1,M004,ATM,47,PNS,289,2,10080445.163526105,2025-12-27 00:00:00
TRX00878,ACC086,803.0216352102979,2026-01-01 10:00:00,Transfer,Medan,DEV3,172.16.0.1,M003,Internet Banking,50,Pelajar,81,4,6629033.831306106,2025-12-28 10:00:00
TRX00879,ACC047,98.54732603197276,2026-01-01 20:00:00,Transfer,Medan,DEV3,10.0.0.1,M002,Mobile Banking,62,PNS,18,2,33823000.62356237,2025-12-30 20:00:00
TRX00880,ACC034,46.23288956850514,2026-01-02 06:00:00,Withdrawal,Medan,DEV4,10.0.0.1,M001,ATM,32,Wiraswasta,103,3,28038169.96229149,2025-12-30 06:00:00
TRX00881,ACC065,442.7597048155266,2026-01-02 16:00:00,Transfer,Jakarta,DEV3,192.168.1.1,M003,Mobile Banking,24,Pelajar,161,2,39504713.32825851,2025-12-30 16:00:00
TRX00882,ACC055,71.35764629200565,2026-01-03 02:00:00,Withdrawal,Bandung,DEV4,192.168.1.1,M003,Internet Banking,32,Karyawan Swasta,49,1,36966371.99892645,2025-12-30 02:00:00
TRX00883,ACC090,693.0709001726699,2026-01-03 12:00:00,Transfer,Bandung,DEV1,172.16.0.1,M004,Mobile Banking,69,Karyawan Swasta,71,3,31298055.53949,2025-12-30 12:00:00
TRX00884,ACC043,54.83997695822852,2026-01-03 22:00:00,Deposit,Medan,DEV1,192.168.1.1,M004,ATM,59,Wiraswasta,263,4,49320470.36428172,2025-12-29 22:00:00
TRX00885,ACC074,116.81694737561786,2026-01-04 08:00:00,Payment,Jakarta,DEV1,192.168.1.1,M004,ATM,63,Pelajar,78,3,26726127.532509394,2025-12-31 08:00:00
TRX00886,ACC030,612.4439929051366,2026-01-04 18:00:00,Deposit,Medan,DEV2,172.16.0.1,M002,ATM,55,Wiraswasta,254,4,5743977.24943582,2025-12-27 18:00:00
TRX00887,ACC082,105.70040169915148,2026-01-05 04:00:00,Withdrawal,Jakarta,DEV4,10.0.0.1,M001,ATM,63,Wiraswasta,179,1,41430850.884317815,2025-12-30 04:00:00
TRX00888,ACC017,461.31448161255605,2026-01-05 14:00:00,Deposit,Medan,DEV1,172.16.0.1,M004,ATM,61,PNS,187,1,12667482.781050878,2025-12-30 14:00:00
TRX00889,ACC026,134.51538644081424,2026-01-06 00:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M004,ATM,28,Wiraswasta,198,3,38887377.19238152,2025-12-29 00:00:00
TRX00890,ACC008,2900.20791896703,2026-01-06 10:00:00,Transfer,Surabaya,DEV3,172.16.0.1,M004,Internet Banking,46,Pelajar,269,2,47859644.090402566,2025-12-30 10:00:00
TRX00891,ACC047,1561.134229353047,2026-01-06 20:00:00,Transfer,Bali,DEV3,10.0.0.1,M001,Internet Banking,48,Wiraswasta,81,3,34870096.14682063,2025-12-29 20:00:00
TRX00892,ACC076,20.243942365364372,2026-01-07 06:00:00,Withdrawal,Medan,DEV1,172.16.0.1,M001,Internet Banking,42,Pelajar,26,3,29841905.031395074,2026-01-05 06:00:00
TRX00893,ACC091,324.8506446802372,2026-01-07 16:00:00,Deposit,Bandung,DEV4,192.168.1.1,M004,Mobile Banking,69,Karyawan Swasta,66,1,23073270.166184526,2025-12-29 16:00:00
TRX00894,ACC072,43.614690027693875,2026-01-08 02:00:00,Transfer,Bali,DEV1,192.168.1.1,M004,Mobile Banking,41,Wiraswasta,227,4,18284052.313170623,2026-01-07 02:00:00
TRX00895,ACC089,197.80078902586945,2026-01-08 12:00:00,Payment,Surabaya,DEV3,172.16.0.1,M003,Internet Banking,36,Pelajar,116,3,17714937.073494628,2025-12-31 12:00:00
TRX00896,ACC046,164.44167432603277,2026-01-08 22:00:00,Transfer,Medan,DEV1,10.0.0.1,M004,Mobile Banking,19,Karyawan Swasta,182,2,31854998.01490857,2026-01-04 22:00:00
TRX00897,ACC068,30.475390051836246,2026-01-09 08:00:00,Payment,Bali,DEV4,172.16.0.1,M002,Mobile Banking,39,Pelajar,228,1,37588528.53519352,2026-01-05 08:00:00
TRX00898,ACC033,726.128368489192,2026-01-09 18:00:00,Deposit,Medan,DEV3,10.0.0.1,M002,ATM,37,Karyawan Swasta,256,3,33958001.76727228,2026-01-04 18:00:00
TRX00899,ACC001,201.33182456448392,2026-01-10 04:00:00,Payment,Surabaya,DEV2,10.0.0.1,M004,ATM,50,PNS,227,3,10000664.04955878,2026-01-02 04:00:00
TRX00900,ACC019,96.83179939579684,2026-01-10 14:00:00,Payment,Bali,DEV3,172.16.0.1,M001,Mobile Banking,25,Wiraswasta,40,2,24749960.28916021,2026-01-05 14:00:00
TRX00901,ACC031,76.92533404188394,2026-01-11 00:00:00,Payment,Surabaya,DEV2,10.0.0.1,M003,Mobile Banking,42,Wiraswasta,56,3,39602839.60193484,2026-01-03 00:00:00
TRX00902,ACC080,183.03281517267357,2026-01-11 10:00:00,Payment,Jakarta,DEV1,192.168.1.1,M001,Internet Banking,63,Karyawan Swasta,143,3,23837633.501633905,2026-01-10 10:00:00
TRX00903,ACC014,273.6602918092221,2026-01-11 20:00:00,Transfer,Surabaya,DEV1,172.16.0.1,M004,Mobile Banking,26,PNS,117,3,26877501.658801142,2026-01-02 20:00:00
TRX00904,ACC053,123.0432993255711,2026-01-12 06:00:00,Payment,Medan,DEV4,10.0.0.1,M002,ATM,51,Pelajar,81,3,38579688.80372403,2026-01-06 06:00:00
TRX00905,ACC048,2.119585697409716,2026-01-12 16:00:00,Transfer,Bandung,DEV2,192.168.1.1,M003,Mobile Banking,40,PNS,117,2,33097138.782628067,2026-01-09 16:00:00
TRX00906,ACC069,152.2214052291425,2026-01-13 02:00:00,Payment,Surabaya,DEV1,172.16.0.1,M001,Internet Banking,22,Pelajar,281,3,20526311.55203139,2026-01-05 02:00:00
TRX00907,ACC090,17.077757871538864,2026-01-13 12:00:00,Withdrawal,Bandung,DEV2,192.168.1.1,M001,ATM,42,Pelajar,180,3,44781094.28859153,2026-01-04 12:00:00
TRX00908,ACC062,108.39924797986772,2026-01-13 22:00:00,Deposit,Jakarta,DEV1,192.168.1.1,M004,ATM,25,Wiraswasta,125,3,8212096.726307581,2026-01-07 22:00:00
TRX00909,ACC092,18.05014313014797,2026-01-14 08:00:00,Payment,Bali,DEV3,192.168.1.1,M003,ATM,33,Karyawan Swasta,83,1,49776270.7846572,2026-01-07 08:00:00
TRX00910,ACC066,17.72991892612009,2026-01-14 18:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M002,ATM,65,Wiraswasta,265,2,6030743.6659642365,2026-01-13 18:00:00
TRX00911,ACC064,946.4164866763542,2026-01-15 04:00:00,Payment,Bandung,DEV4,172.16.0.1,M004,Mobile Banking,62,Wiraswasta,90,1,846003.5581015212,2026-01-10 04:00:00
TRX00912,ACC070,91.82292816466692,2026-01-15 14:00:00,Payment,Bali,DEV3,172.16.0.1,M003,Internet Banking,69,Wiraswasta,277,1,44511943.16732336,2026-01-10 14:00:00
TRX00913,ACC063,81.85969623471024,2026-01-16 00:00:00,Payment,Surabaya,DEV4,10.0.0.1,M001,Mobile Banking,32,Pelajar,137,2,12323180.06746121,2026-01-12 00:00:00
TRX00914,ACC073,306.0615033948962,2026-01-16 10:00:00,Withdrawal,Bandung,DEV3,172.16.0.1,M004,Mobile Banking,18,Wiraswasta,244,1,36512011.40959137,2026-01-10 10:00:00
TRX00915,ACC033,85.12444251153063,2026-01-16 20:00:00,Deposit,Medan,DEV2,192.168.1.1,M001,ATM,39,Pelajar,50,1,40569667.20911026,2026-01-09 20:00:00
TRX00916,ACC041,3483.2085258767993,2026-01-17 06:00:00,Withdrawal,Surabaya,DEV4,172.16.0.1,M001,Internet Banking,20,Karyawan Swasta,190,1,42963420.91250263,2026-01-08 06:00:00
TRX00917,ACC089,98.54076879189344,2026-01-17 16:00:00,Deposit,Surabaya,DEV1,10.0.0.1,M004,ATM,55,Pelajar,166,2,49580552.35964192,2026-01-16 16:00:00
TRX00918,ACC048,256.643539935993,2026-01-18 02:00:00,Payment,Surabaya,DEV2,192.168.1.1,M004,Mobile Banking,31,Pelajar,68,3,14772581.530995954,2026-01-12 02:00:00
TRX00919,ACC013,636.772212268661,2026-01-18 12:00:00,Transfer,Medan,DEV1,10.0.0.1,M004,Mobile Banking,53,PNS,258,4,35541142.76217023,2026-01-11 12:00:00
TRX00920,ACC073,1641.523147724107,2026-01-18 22:00:00,Payment,Jakarta,DEV3,192.168.1.1,M004,ATM,35,Wiraswasta,201,4,5858452.928213328,2026-01-15 22:00:00
TRX00921,ACC077,48.76392494302782,2026-01-19 08:00:00,Deposit,Bali,DEV3,192.168.1.1,M004,Mobile Banking,64,Wiraswasta,33,2,20399783.638706785,2026-01-11 08:00:00
TRX00922,ACC031,79.28545895051916,2026-01-19 18:00:00,Withdrawal,Bandung,DEV1,172.16.0.1,M001,Mobile Banking,58,Wiraswasta,89,4,42413787.49629826,2026-01-14 18:00:00
TRX00923,ACC075,1004.1410846512113,2026-01-20 04:00:00,Payment,Jakarta,DEV1,192.168.1.1,M002,ATM,35,Wiraswasta,143,2,18446136.498349506,2026-01-11 04:00:00
TRX00924,ACC068,500.2427377309657,2026-01-20 14:00:00,Withdrawal,Bandung,DEV2,10.0.0.1,M002,Mobile Banking,20,PNS,222,2,29595659.48872714,2026-01-15 14:00:00
TRX00925,ACC098,744.5380087215764,2026-01-21 00:00:00,Withdrawal,Bali,DEV1,172.16.0.1,M004,Internet Banking,27,PNS,175,4,25238294.84185924,2026-01-12 00:00:00
TRX00926,ACC004,19.04763952907651,2026-01-21 10:00:00,Withdrawal,Medan,DEV4,10.0.0.1,M001,ATM,66,PNS,80,1,32332981.402491048,2026-01-17 10:00:00
TRX00927,ACC019,1513.2268415720678,2026-01-21 20:00:00,Payment,Surabaya,DEV4,192.168.1.1,M002,Internet Banking,56,PNS,223,3,48647430.03044598,2026-01-12 20:00:00
TRX00928,ACC070,47.36524278154809,2026-01-22 06:00:00,Withdrawal,Surabaya,DEV1,10.0.0.1,M002,Mobile Banking,64,Wiraswasta,74,4,2881202.772419966,2026-01-17 06:00:00
TRX00929,ACC098,198.03414537449524,2026-01-22 16:00:00,Withdrawal,Medan,DEV4,10.0.0.1,M002,Mobile Banking,18,Pelajar,230,4,28740679.72333132,2026-01-13 16:00:00
TRX00930,ACC082,118.82664705808062,2026-01-23 02:00:00,Payment,Jakarta,DEV1,192.168.1.1,M001,ATM,44,Karyawan Swasta,295,4,43165136.08458921,2026-01-20 02:00:00
TRX00931,ACC013,39.736721905284924,2026-01-23 12:00:00,Withdrawal,Jakarta,DEV2,172.16.0.1,M004,Mobile Banking,44,PNS,194,4,24120997.316246532,2026-01-19 12:00:00
TRX00932,ACC023,17.835598125617352,2026-01-23 22:00:00,Payment,Bandung,DEV4,10.0.0.1,M004,ATM,28,Pelajar,216,2,4018506.5784844835,2026-01-14 22:00:00
TRX00933,ACC083,10.850680805304767,2026-01-24 08:00:00,Deposit,Medan,DEV4,192.168.1.1,M004,ATM,66,PNS,108,2,28070913.68559687,2026-01-18 08:00:00
TRX00934,ACC075,177.4213849438889,2026-01-24 18:00:00,Deposit,Jakarta,DEV1,172.16.0.1,M003,ATM,22,Wiraswasta,251,3,16670487.15210864,2026-01-22 18:00:00
TRX00935,ACC001,15.059685885983583,2026-01-25 04:00:00,Deposit,Medan,DEV4,172.16.0.1,M003,ATM,24,Wiraswasta,167,3,7831595.088363001,2026-01-18 04:00:00
TRX00936,ACC088,27.09303292974368,2026-01-25 14:00:00,Withdrawal,Bali,DEV3,172.16.0.1,M003,ATM,36,Pelajar,107,4,42466822.2128453,2026-01-23 14:00:00
TRX00937,ACC054,107.0125569985182,2026-01-26 00:00:00,Transfer,Surabaya,DEV2,10.0.0.1,M001,Internet Banking,46,Pelajar,51,4,26127815.69825697,2026-01-24 00:00:00
TRX00938,ACC071,2.8342780526796902,2026-01-26 10:00:00,Transfer,Surabaya,DEV2,10.0.0.1,M002,ATM,32,Pelajar,148,4,46670492.977715425,2026-01-25 10:00:00
TRX00939,ACC089,477.4548345255179,2026-01-26 20:00:00,Withdrawal,Surabaya,DEV4,10.0.0.1,M002,Internet Banking,52,Wiraswasta,292,3,40320223.579693146,2026-01-23 20:00:00
TRX00940,ACC085,3.99549609043476,2026-01-27 06:00:00,Transfer,Medan,DEV4,172.16.0.1,M001,Mobile Banking,64,Wiraswasta,236,4,34679292.509306,2026-01-21 06:00:00
TRX00941,ACC015,132.15049846420428,2026-01-27 16:00:00,Payment,Medan,DEV3,10.0.0.1,M001,ATM,54,Karyawan Swasta,81,1,350772.6179290655,2026-01-19 16:00:00
TRX00942,ACC065,151.79468328746916,2026-01-28 02:00:00,Transfer,Bandung,DEV3,192.168.1.1,M004,Mobile Banking,29,Pelajar,252,3,21448390.486248672,2026-01-19 02:00:00
TRX00943,ACC076,332.65056353779164,2026-01-28 12:00:00,Withdrawal,Surabaya,DEV4,10.0.0.1,M004,ATM,47,Karyawan Swasta,27,1,9954565.454436412,2026-01-21 12:00:00
TRX00944,ACC071,139.41830415519377,2026-01-28 22:00:00,Withdrawal,Bandung,DEV4,10.0.0.1,M003,Internet Banking,37,PNS,86,4,45548815.7613385,2026-01-24 22:00:00
TRX00945,ACC015,3062.117489761682,2026-01-29 08:00:00,Payment,Surabaya,DEV3,172.16.0.1,M003,Internet Banking,54,Karyawan Swasta,54,2,8811740.835350377,2026-01-23 08:00:00
TRX00946,ACC021,205.30061555763317,2026-01-29 18:00:00,Deposit,Bandung,DEV1,10.0.0.1,M001,Internet Banking,20,PNS,149,1,14374396.577798346,2026-01-24 18:00:00
TRX00947,ACC019,720.84100933199,2026-01-30 04:00:00,Withdrawal,Bandung,DEV3,192.168.1.1,M003,Mobile Banking,26,PNS,186,3,25890154.70995151,2026-01-22 04:00:00
TRX00948,ACC060,50.13933283981469,2026-01-30 14:00:00,Payment,Bali,DEV1,172.16.0.1,M002,ATM,58,Karyawan Swasta,231,1,13241844.588004155,2026-01-29 14:00:00
TRX00949,ACC093,177.88463270331266,2026-01-31 00:00:00,Transfer,Bandung,DEV2,192.168.1.1,M001,Mobile Banking,56,Pelajar,101,3,10572247.396228146,2026-01-30 00:00:00
TRX00950,ACC089,1512.2518987163057,2026-01-31 10:00:00,Transfer,Medan,DEV2,172.16.0.1,M001,Internet Banking,43,PNS,31,4,29995056.322627347,2026-01-25 10:00:00
TRX00951,ACC033,103.90295234593613,2026-01-31 20:00:00,Payment,Bandung,DEV3,172.16.0.1,M002,Mobile Banking,19,Pelajar,181,1,4537583.18547569,2026-01-29 20:00:00
TRX00952,ACC049,198.01685360570772,2026-02-01 06:00:00,Payment,Surabaya,DEV1,10.0.0.1,M004,Internet Banking,40,Wiraswasta,101,2,3002571.1601741435,2026-01-27 06:00:00
TRX00953,ACC096,646.3105874096856,2026-02-01 16:00:00,Withdrawal,Bandung,DEV3,192.168.1.1,M004,Internet Banking,40,PNS,201,1,18675040.22978496,2026-01-31 16:00:00
TRX00954,ACC035,48.74758802026888,2026-02-02 02:00:00,Transfer,Jakarta,DEV3,172.16.0.1,M002,Internet Banking,38,Wiraswasta,86,2,36061156.279942326,2026-01-26 02:00:00
TRX00955,ACC044,5.798849292483299,2026-02-02 12:00:00,Payment,Surabaya,DEV1,10.0.0.1,M002,ATM,33,Karyawan Swasta,290,3,27784857.237870004,2026-02-01 12:00:00
TRX00956,ACC090,217.75280133604556,2026-02-02 22:00:00,Transfer,Jakarta,DEV3,172.16.0.1,M003,ATM,26,Pelajar,188,4,21201535.776492264,2026-01-29 22:00:00
TRX00957,ACC011,653.9322507965743,2026-02-03 08:00:00,Payment,Surabaya,DEV2,172.16.0.1,M001,Internet Banking,30,Karyawan Swasta,247,4,28331003.05480666,2026-01-25 08:00:00
TRX00958,ACC099,19.547186297307835,2026-02-03 18:00:00,Transfer,Medan,DEV4,172.16.0.1,M003,Mobile Banking,45,PNS,144,2,18336029.084198352,2026-02-02 18:00:00
TRX00959,ACC072,405.5847471467964,2026-02-04 04:00:00,Deposit,Medan,DEV4,172.16.0.1,M002,Mobile Banking,44,Wiraswasta,289,3,46813702.13806243,2026-01-31 04:00:00
TRX00960,ACC078,409.70999535014545,2026-02-04 14:00:00,Withdrawal,Medan,DEV3,172.16.0.1,M003,ATM,68,PNS,28,4,2839754.056447639,2026-01-29 14:00:00
TRX00961,ACC074,4.902550654061812,2026-02-05 00:00:00,Transfer,Jakarta,DEV1,172.16.0.1,M002,Internet Banking,69,Karyawan Swasta,92,3,33702234.80358878,2026-01-30 00:00:00
TRX00962,ACC066,36.436355416960645,2026-02-05 10:00:00,Deposit,Bali,DEV1,10.0.0.1,M003,Mobile Banking,34,Pelajar,237,2,44575004.97490475,2026-01-28 10:00:00
TRX00963,ACC046,81.96209046004599,2026-02-05 20:00:00,Transfer,Surabaya,DEV2,172.16.0.1,M003,Internet Banking,55,Pelajar,274,2,40213846.96588915,2026-02-04 20:00:00
TRX00964,ACC009,113.35947902864575,2026-02-06 06:00:00,Transfer,Medan,DEV1,192.168.1.1,M004,Mobile Banking,53,PNS,121,1,9283647.637590192,2026-01-30 06:00:00
TRX00965,ACC003,48.681476716990815,2026-02-06 16:00:00,Deposit,Surabaya,DEV1,10.0.0.1,M002,ATM,18,PNS,260,4,14866724.814116389,2026-02-05 16:00:00
TRX00966,ACC085,44.90260427006843,2026-02-07 02:00:00,Transfer,Jakarta,DEV2,192.168.1.1,M003,Internet Banking,35,Wiraswasta,173,4,35880692.14148452,2026-01-31 02:00:00
TRX00967,ACC026,1821.151617391431,2026-02-07 12:00:00,Transfer,Bali,DEV3,172.16.0.1,M001,Internet Banking,68,Karyawan Swasta,177,1,4305100.9031202,2026-02-04 12:00:00
TRX00968,ACC072,126.30016076171303,2026-02-07 22:00:00,Withdrawal,Jakarta,DEV4,192.168.1.1,M003,Mobile Banking,26,PNS,230,2,40611898.821645945,2026-01-30 22:00:00
TRX00969,ACC048,52.322919674877745,2026-02-08 08:00:00,Deposit,Surabaya,DEV2,172.16.0.1,M003,Mobile Banking,30,Wiraswasta,200,2,35973456.53577904,2026-02-05 08:00:00
TRX00970,ACC066,139.52527736993122,2026-02-08 18:00:00,Deposit,Bali,DEV3,172.16.0.1,M001,Mobile Banking,57,PNS,179,2,36507371.796843596,2026-02-07 18:00:00
TRX00971,ACC070,332.1664669040104,2026-02-09 04:00:00,Payment,Bali,DEV2,10.0.0.1,M002,Internet Banking,62,Pelajar,54,2,5102044.37635281,2026-02-01 04:00:00
TRX00972,ACC028,160.3629309734113,2026-02-09 14:00:00,Transfer,Jakarta,DEV3,10.0.0.1,M004,ATM,32,Wiraswasta,23,3,35916251.18632992,2026-02-06 14:00:00
TRX00973,ACC093,109.00661993766712,2026-02-10 00:00:00,Withdrawal,Medan,DEV2,172.16.0.1,M004,ATM,60,Wiraswasta,240,4,34022924.4484765,2026-02-08 00:00:00
TRX00974,ACC026,55.97890912316362,2026-02-10 10:00:00,Transfer,Surabaya,DEV3,10.0.0.1,M004,Mobile Banking,61,PNS,166,4,41563032.292010345,2026-02-09 10:00:00
TRX00975,ACC025,54.97088776860271,2026-02-10 20:00:00,Transfer,Bandung,DEV2,192.168.1.1,M001,ATM,63,Karyawan Swasta,143,2,2175638.217197828,2026-02-07 20:00:00
TRX00976,ACC012,60.538977892337954,2026-02-11 06:00:00,Payment,Bandung,DEV3,10.0.0.1,M003,Mobile Banking,21,Pelajar,46,2,1253222.3565428306,2026-02-09 06:00:00
TRX00977,ACC005,246.71205841854328,2026-02-11 16:00:00,Transfer,Jakarta,DEV2,10.0.0.1,M002,ATM,50,Karyawan Swasta,62,2,18713054.28394018,2026-02-09 16:00:00
TRX00978,ACC098,33.40581081666409,2026-02-12 02:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M003,Internet Banking,41,Wiraswasta,27,4,7524535.364072729,2026-02-06 02:00:00
TRX00979,ACC048,267.7098742106777,2026-02-12 12:00:00,Withdrawal,Surabaya,DEV4,10.0.0.1,M004,Mobile Banking,53,Karyawan Swasta,47,4,27963385.430754073,2026-02-11 12:00:00
TRX00980,ACC037,1235.822641068558,2026-02-12 22:00:00,Payment,Jakarta,DEV1,172.16.0.1,M003,ATM,68,Wiraswasta,196,2,45875710.185186766,2026-02-10 22:00:00
TRX00981,ACC079,241.90885832340447,2026-02-13 08:00:00,Transfer,Surabaya,DEV3,192.168.1.1,M001,Internet Banking,58,Karyawan Swasta,205,3,19634838.543667383,2026-02-07 08:00:00
TRX00982,ACC044,85.2528636348671,2026-02-13 18:00:00,Withdrawal,Medan,DEV2,172.16.0.1,M001,ATM,27,PNS,252,1,42263023.82590295,2026-02-10 18:00:00
TRX00983,ACC015,21.17475504647448,2026-02-14 04:00:00,Transfer,Jakarta,DEV3,192.168.1.1,M002,Internet Banking,53,Karyawan Swasta,44,1,112019.63844153706,2026-02-10 04:00:00
